PERUS1,SmallIntegerField,null=True
PERUS3,SmallIntegerField,null=True
PERUS2,SmallIntegerField,null=True
INTPMT3,SmallIntegerField,null=True
INTPMT2,SmallIntegerField,null=True
JMAMT3,SmallIntegerField,null=True
JMAMT2,SmallIntegerField,null=True
MGRESA2,SmallIntegerField,null=True
MGRESA3,SmallIntegerField,null=True
JUBMR2,SmallIntegerField,null=True
MLNINT3,SmallIntegerField,null=True
MLNINT2,SmallIntegerField,null=True
HYBARM2,SmallIntegerField,null=True
HYBARM3,SmallIntegerField,null=True
BALAMT2,IntegerField,null=True
ADJRTF3,SmallIntegerField,null=True
JYRMOR,SmallIntegerField,null=True
CASH2,IntegerField,null=True
CASH3,SmallIntegerField,null=True
AMMRT4,IntegerField,null=True
AMTM2,IntegerField,null=True
AMTM3,IntegerField,null=True
JPMT2,SmallIntegerField,null=True
JPMT3,SmallIntegerField,null=True
AMMRT3,IntegerField,null=True
AMMRT2,IntegerField,null=True
SELL3,SmallIntegerField,null=True
FMRPMT2,SmallIntegerField,null=True
HEYRMOR2,IntegerField,null=True
HEYRMOR,IntegerField,null=True
PRIPMT3,SmallIntegerField,null=True
PRIPMT2,SmallIntegerField,null=True
INTF,SmallIntegerField,null=True
PMIPMT,SmallIntegerField,null=True
LENMOD2,SmallIntegerField,null=True
LENMOD3,SmallIntegerField,null=True
INTW,SmallIntegerField,null=True
INTR,DecimalField,"max_digits=20, decimal_places=10, null=True"
SUBMR3,SmallIntegerField,null=True
SUBMR2,SmallIntegerField,null=True
FIXED,SmallIntegerField,null=True
SUBMR4,SmallIntegerField,null=True
JREFI,SmallIntegerField,null=True
RATEPM,SmallIntegerField,null=True
ADJRTF,SmallIntegerField,null=True
LNFNBR,SmallIntegerField,null=True
JAMTM3,SmallIntegerField,null=True
JAMTM2,SmallIntegerField,null=True
PMT4,IntegerField,null=True
PMT3,IntegerField,null=True
PMT2,IntegerField,null=True
JEWMOR,SmallIntegerField,null=True
NEWMR3,SmallIntegerField,null=True
NEWMR2,SmallIntegerField,null=True
MLNCLS,SmallIntegerField,null=True
FRSTRM,SmallIntegerField,null=True
IMPROV,SmallIntegerField,null=True
INCPR2,SmallIntegerField,null=True
INCPR3,SmallIntegerField,null=True
MATBUY,SmallIntegerField,null=True
HYBMYR2,SmallIntegerField,null=True
HYBMYR3,SmallIntegerField,null=True
BALAMT,IntegerField,null=True
ADJRTF2,SmallIntegerField,null=True
JUNPBAL,SmallIntegerField,null=True
BALAMT3,SmallIntegerField,null=True
FMRPMT,SmallIntegerField,null=True
NEWMOR,SmallIntegerField,null=True
FXDPM,SmallIntegerField,null=True
OTPMT2,SmallIntegerField,null=True
OTPMT3,SmallIntegerField,null=True
REDMO2,SmallIntegerField,null=True
JMMRT4,SmallIntegerField,null=True
MNMOR3,SmallIntegerField,null=True
MNMOR2,SmallIntegerField,null=True
JMMRT2,SmallIntegerField,null=True
JMMRT3,SmallIntegerField,null=True
CASH,IntegerField,null=True
INTW3,SmallIntegerField,null=True
INTW2,SmallIntegerField,null=True
ADJFIX3,SmallIntegerField,null=True
LOONCL2,SmallIntegerField,null=True
ADJPM2,SmallIntegerField,null=True
ADJPM3,SmallIntegerField,null=True
ARM2,SmallIntegerField,null=True
ARM3,SmallIntegerField,null=True
JINTF,SmallIntegerField,null=True
EXTLON,SmallIntegerField,null=True
JANVR3,SmallIntegerField,null=True
JANVR2,SmallIntegerField,null=True
JPMT4,SmallIntegerField,null=True
INCPER,SmallIntegerField,null=True
JTERM,SmallIntegerField,null=True
VARY,SmallIntegerField,null=True
JEWMR3,SmallIntegerField,null=True
JEWMR2,SmallIntegerField,null=True
LOWINT,SmallIntegerField,null=True
CONTROL,IntegerField,null=True
TERM,SmallIntegerField,null=True
JORTN3,SmallIntegerField,null=True
JORTN2,SmallIntegerField,null=True
YRMOR3,IntegerField,null=True
YRMOR2,IntegerField,null=True
HECR2,IntegerField,null=True
HECR1,IntegerField,null=True
JVARY2,SmallIntegerField,null=True
JVARY3,SmallIntegerField,null=True
JMMORT,SmallIntegerField,null=True
ADJFIX,SmallIntegerField,null=True
FRSTRM3,SmallIntegerField,null=True
FRSTRM2,SmallIntegerField,null=True
MXINTR3,SmallIntegerField,null=True
MXINTR2,DecimalField,"max_digits=20, decimal_places=10, null=True"
MLNDWN3,SmallIntegerField,null=True
MLNDWN2,SmallIntegerField,null=True
MATBY3,SmallIntegerField,null=True
MATBY2,SmallIntegerField,null=True
INSPM,SmallIntegerField,null=True
LOWIN3,SmallIntegerField,null=True
LOWIN2,SmallIntegerField,null=True
ARM,SmallIntegerField,null=True
CANVR2,SmallIntegerField,null=True
CANVR3,SmallIntegerField,null=True
INTR2,DecimalField,"max_digits=20, decimal_places=10, null=True"
INTR3,DecimalField,"max_digits=20, decimal_places=10, null=True"
ADJDEP3,SmallIntegerField,null=True
ADJDEP2,SmallIntegerField,null=True
AMRTZ,SmallIntegerField,null=True
REDMO3,SmallIntegerField,null=True
LOONCL3,SmallIntegerField,null=True
JUBMOR,SmallIntegerField,null=True
OTRPM2,SmallIntegerField,null=True
OTRPM3,SmallIntegerField,null=True
TERM3,SmallIntegerField,null=True
TERM2,SmallIntegerField,null=True
REDMON,SmallIntegerField,null=True
IO3,SmallIntegerField,null=True
IO2,SmallIntegerField,null=True
ORINTR3,DecimalField,"max_digits=20, decimal_places=10, null=True"
ORINTR2,DecimalField,"max_digits=20, decimal_places=10, null=True"
JATBY2,SmallIntegerField,null=True
JATBY3,SmallIntegerField,null=True
RATEPM2,SmallIntegerField,null=True
RATEPM3,SmallIntegerField,null=True
HEBAL1,SmallIntegerField,null=True
HEBAL2,SmallIntegerField,null=True
JBANK,SmallIntegerField,null=True
UNPBAL3,IntegerField,null=True
UNPBAL2,IntegerField,null=True
TIMBOM3,SmallIntegerField,null=True
TIMBOM2,SmallIntegerField,null=True
JMIPMT,SmallIntegerField,null=True
