CONTROL,IntegerField,null=True
RAD,PositiveIntegerField,null=True
RAH,PositiveSmallIntegerField,null=True
JRAD,SmallIntegerField,null=True
RAS,PositiveSmallIntegerField,null=True
JRAS,SmallIntegerField,null=True
